category,songid,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Electronic/Dance,0gfrPXza9ItoPMGr7xCOGx,50,0.615,0.972,4,-3.5389999999999997,0.0632,0.25,0.96,0.165,0.43799999999999994,124.99,4
Electronic/Dance,3JHw0gnnY4WO4YqsdBq0ZF,56,0.657,0.594,5,-6.042999999999999,0.0307,0.716,0.0802,0.373,0.556,127.991,4
Electronic/Dance,2TW0pvhP0sFTMjQEuYt8tg,4,0.612,0.981,4,-5.251,0.0715,0.00206,0.826,0.0808,0.146,138.026,4
Electronic/Dance,4X6wMQec2NHdBhEGUwqUFV,61,0.755,0.7240000000000001,3,-5.97,0.0458,0.35600000000000004,0.00324,0.0742,0.48100000000000004,110.946,4
Electronic/Dance,5aNt0z5djvwsPflqoEXd7c,54,0.441,0.875,6,-2.094,0.0954,0.0408,0.452,0.223,0.13699999999999998,130.037,4
Electronic/Dance,2DW0u7LLmixqmdyDx4C16H,48,0.498,0.6890000000000001,1,-7.398,0.0403,0.00432,0.00456,0.18100000000000002,0.147,87.00299999999999,4
Electronic/Dance,0XUpKCZ7XQz7f4vg5TVVAU,36,0.59,0.8109999999999999,7,-10.702,0.0454,0.005520000000000001,0.535,0.619,0.0314,126.016,4
Electronic/Dance,6XxdKeEeldaG6YJMoThfm5,48,0.5820000000000001,0.897,10,-8.783,0.0351,0.00023799999999999998,0.843,0.0233,0.33,123.99,4
Electronic/Dance,50114M3E4kntAPbV2uEfiV,46,0.5820000000000001,0.85,7,-5.452999999999999,0.0367,0.000558,0.823,0.28,0.163,121.986,4
Electronic/Dance,5YmfCg95yjbb1QT3tpnTDA,40,0.47100000000000003,0.9209999999999999,8,-5.678,0.0436,0.00359,0.873,0.38799999999999996,0.0911,124.99600000000001,4
Electronic/Dance,7pyzukQnkzBDpHICG2ta4i,30,0.578,0.7879999999999999,7,-7.375,0.0395,0.00827,0.917,0.0709,0.294,125.023,3
Electronic/Dance,3HnMlwKnPnE2jWgWkHuAz2,29,0.43200000000000005,0.691,6,-7.077000000000001,0.275,0.00561,0.00415,0.19699999999999998,0.664,202.27900000000002,4
Electronic/Dance,4LSkEJ5P5MV0y3PZqw7guJ,78,0.518,0.5770000000000001,1,-8.052999999999999,0.0621,0.301,0.0,0.0639,0.466,79.253,3
Electronic/Dance,76lwB141weU2jSfWuPw4fn,4,0.511,0.726,5,-5.874,0.0373,0.0361,0.14400000000000002,0.111,0.125,171.965,4
Electronic/Dance,2vaPHvbRVkTPDrKVOcs47X,45,0.602,0.9109999999999999,5,-6.255,0.0363,6.4e-05,0.873,0.124,0.41200000000000003,127.991,4
Electronic/Dance,6JzCO4ZzxAXhY86vTcqM1Q,65,0.556,0.87,10,-5.075,0.055999999999999994,0.0639,0.0,0.161,0.444,122.031,4
Electronic/Dance,7hXVlVoYvSUMwz8XuXfK58,53,0.557,0.8340000000000001,4,-4.848,0.0479,0.0152,0.00156,0.10800000000000001,0.355,172.048,4
Electronic/Dance,6oRxVTqMJ3xHEY2bxX3wUL,57,0.7290000000000001,0.648,11,-9.405,0.0384,0.0787,0.599,0.11199999999999999,0.713,119.991,4
Electronic/Dance,1MaXdTc3ThfletHE68R74O,53,0.623,0.8079999999999999,8,-4.055,0.0341,0.000585,0.000437,0.289,0.171,140.033,4
Electronic/Dance,3UojgHwGrsFdgEkxMRWhbU,29,0.677,0.953,2,-3.964,0.0554,0.0213,0.853,0.162,0.053,127.98,4
Electronic/Dance,2UI1dqyXEfaon7BY48MTeI,26,0.722,0.991,7,-5.104,0.0647,0.0209,0.0018399999999999998,0.262,0.396,122.98899999999999,4
Electronic/Dance,24MXVlAbvjmnwXlM5n8xvH,48,0.81,0.49700000000000005,11,-11.609000000000002,0.0729,0.0016,0.82,0.099,0.605,118.012,4
Electronic/Dance,7j1dbcqcjjVbA6Jk7xpcTI,51,0.597,0.951,8,-5.21,0.062,0.0139,0.615,0.14800000000000002,0.23199999999999998,159.968,4
Electronic/Dance,4sXeFq0gdQtK0Ze2bIAnU6,56,0.575,0.973,5,-4.263,0.195,0.0117,3.4e-05,0.363,0.272,150.148,4
Electronic/Dance,7bnqNC0CBeaD09RGUG3FBm,64,0.623,0.975,3,-2.6319999999999997,0.109,0.00732,0.16,0.0614,0.247,125.94,4
Electronic/Dance,3duB1izeYukwncJ6Zcz3vd,1,0.8140000000000001,0.961,7,-7.801,0.0577,0.0464,0.713,0.46399999999999997,0.8240000000000001,123.005,4
Electronic/Dance,41ASiCCcf412AMf11HPM5U,58,0.6509999999999999,0.9229999999999999,0,-5.071000000000001,0.0486,0.0011099999999999999,0.000217,0.19699999999999998,0.299,124.98100000000001,4
Electronic/Dance,0cEbxy6npAeagbCUzwLZdT,29,0.8109999999999999,0.53,0,-12.877,0.0528,0.00418,0.685,0.132,0.87,120.00200000000001,4
Electronic/Dance,3dbIcvveDU2NdfDa4TNHOh,55,0.535,0.988,3,-2.708,0.0458,0.0027300000000000002,0.598,0.0944,0.154,130.007,4
Electronic/Dance,5RYDOuZRPuFz6rD4JW3rwf,57,0.51,0.679,5,-3.8569999999999998,0.04,0.149,6.500000000000001e-05,0.11599999999999999,0.129,127.979,4
Electronic/Dance,1koShKeCbgroqPL5kgtF3s,54,0.544,0.888,1,-6.818,0.0434,0.0094,0.8140000000000001,0.196,0.0698,149.997,4
Electronic/Dance,1RzEqJCxpStIV5P1ng1w6p,50,0.316,0.344,3,-6.5489999999999995,0.0443,0.506,0.9,0.0855,0.0348,119.946,4
Electronic/Dance,5rV7GRSaLDrBBK4pu9la8h,45,0.565,0.9790000000000001,5,-1.5859999999999999,0.0424,0.00044500000000000003,0.0849,0.20600000000000002,0.376,160.001,4
Electronic/Dance,5W2TFCEwO40Qi2U99Khvgz,61,0.6940000000000001,0.912,9,-3.1,0.17300000000000001,0.0225,0.0034100000000000003,0.267,0.318,125.992,4
Electronic/Dance,2uUHq7i2gWA162KAoLPWZD,54,0.703,0.997,5,-2.48,0.0442,0.0132,0.769,0.0775,0.513,127.991,4
Electronic/Dance,5XWirsCGq7Qt7arTO2Pdgr,65,0.303,0.865,7,-4.841,0.124,0.0254,5.6000000000000006e-05,0.5660000000000001,0.282,144.887,4
Electronic/Dance,7gkPG2e1tKqXJ8FPmqt3gB,60,0.45899999999999996,0.775,0,-3.38,0.0501,0.000735,0.0,0.126,0.166,139.898,4
Electronic/Dance,7DTT2ywsCItbIraMyvqRj8,31,0.626,0.662,4,-5.995,0.098,0.318,0.88,0.113,0.0709,174.78900000000002,4
Electronic/Dance,6RgGSHhDiCQFFhjQlCjCv8,36,0.518,0.833,1,-5.19,0.0688,0.0066,9e-06,0.643,0.10400000000000001,174.055,4
Electronic/Dance,3Z3ANEnfT5iSJrNFJFHLQO,64,0.736,0.8909999999999999,0,-4.342,0.0586,0.0374,4e-06,0.34700000000000003,0.0714,130.055,4
Electronic/Dance,1G9I0X1iFjEbQjoftZuL0M,20,0.6970000000000001,0.863,7,-7.832999999999999,0.0409,0.000293,0.56,0.0744,0.39899999999999997,125.001,4
Electronic/Dance,2u6tZMWwhgnRggKHvRWINP,50,0.381,0.937,7,-4.782,0.0391,0.00577,0.0155,0.16899999999999998,0.04,173.958,4
Electronic/Dance,4d84DPwO9MtnuASvHaORTE,32,0.64,0.836,1,-5.861000000000001,0.0615,0.000479,0.8270000000000001,0.22699999999999998,0.0836,128.0,4
Electronic/Dance,3hClgAH47b4khNoded5JKK,32,0.495,0.91,10,-3.398,0.0477,0.0012,0.927,0.71,0.7490000000000001,126.01899999999999,4
Electronic/Dance,2QrXWsRYfkmjQA53hs7ifu,31,0.569,0.81,6,-6.379,0.0363,0.00021400000000000002,0.897,0.479,0.106,129.983,4
Electronic/Dance,397z7mplLqw9bCXG3a3QSZ,47,0.39399999999999996,0.92,0,-6.292999999999999,0.0485,0.00257,0.19399999999999998,0.698,0.25,149.994,4
Electronic/Dance,2t9KM3SIZg7xB8O4P4zFlU,0,0.525,0.98,1,-1.337,0.19699999999999998,0.00656,0.0829,0.113,0.35100000000000003,170.053,4
Electronic/Dance,3v8KWiypBeYsuj9nOqCEaD,57,0.635,0.982,2,-3.512,0.0601,0.00374,0.252,0.314,0.0466,128.094,4
Electronic/Dance,6oFwc5SdKYmFFKryEOyIHS,39,0.795,0.885,11,-9.498,0.066,0.00216,0.7240000000000001,0.0139,0.5479999999999999,122.98299999999999,4
Electronic/Dance,2vRr4CGDtelOW4KASbxop5,29,0.501,0.8859999999999999,1,-3.117,0.0399,0.000144,0.000458,0.191,0.0383,127.991,4
Electronic/Dance,5gXmhEb9K5gy4rYSmplX8w,44,0.7090000000000001,0.7040000000000001,6,-7.4670000000000005,0.0482,0.000152,0.877,0.0715,0.252,124.016,4
Electronic/Dance,0NgmJ6ixuMn9vSxKAQcM4m,50,0.54,0.966,7,-2.6660000000000004,0.0989,0.00534,1.3000000000000001e-05,0.39299999999999996,0.22399999999999998,128.07,4
Electronic/Dance,7paxGKlpBxCtjqt3OXEvtg,43,0.679,0.929,1,-3.984,0.0589,0.00335,0.00074,0.574,0.528,125.02600000000001,4
Electronic/Dance,4kgOLOdkeTcgOuSWp4yiHt,34,0.439,0.6659999999999999,11,-6.89,0.0466,0.0023,0.9229999999999999,0.141,0.0353,174.005,4
Electronic/Dance,6wC6gUiAiAiXea14UpkLSo,29,0.541,0.9470000000000001,0,-0.9359999999999999,0.0659,0.000154,0.595,0.28800000000000003,0.46799999999999997,173.99,4
Electronic/Dance,44z8ZX0enqTKSjuywI0U6x,36,0.365,0.951,3,-7.308,0.0583,0.0186,0.935,0.39899999999999997,0.149,129.954,4
Electronic/Dance,7a5RRZtUERlnThsYIMuQbT,40,0.81,0.893,9,-6.926,0.0863,0.00605,0.0941,0.0345,0.804,124.991,4
Electronic/Dance,1jhJ3HqjGb3yX5UjU1dJAe,58,0.713,0.779,9,-7.325,0.0633,0.10400000000000001,0.113,0.11,0.10300000000000001,120.985,4
Electronic/Dance,0WctUeuJAHlewwqSm1OlIh,51,0.5660000000000001,0.84,4,-8.203,0.0358,0.0356,0.0901,0.11199999999999999,0.11699999999999999,94.98899999999999,4
Electronic/Dance,0AO7wz6H86ETJVjHuAhDra,51,0.5429999999999999,0.8390000000000001,11,-5.982,0.0909,0.000323,0.892,0.289,0.431,174.94,4
Electronic/Dance,3dwEwzejQANVY8VrOOv7vA,57,0.612,0.966,9,-1.396,0.109,0.00139,0.0097,0.353,0.153,149.99200000000002,4
Electronic/Dance,0h8fQ5i6G9zJ4ICGco8ny6,49,0.5329999999999999,0.88,8,-6.398,0.0831,0.00863,0.0161,0.142,0.517,150.04399999999998,4
Electronic/Dance,7BTJXlBdDprFyjS9lHSh98,58,0.654,0.77,5,-4.732,0.0303,0.0157,0.29,0.718,0.11900000000000001,128.042,4
Electronic/Dance,71PDKjKF57KG5P2pCqkk76,54,0.8109999999999999,0.856,10,-6.125,0.0596,0.0868,0.00244,0.0523,0.475,126.024,4
Electronic/Dance,3mBF8vSXfgfz2S9XXWiq27,46,0.358,0.985,11,-3.323,0.0886,0.00449,0.00379,0.506,0.583,128.037,4
Electronic/Dance,67povYPbWBVk8vxM4xuxaI,21,0.7659999999999999,0.745,1,-6.53,0.0369,0.0141,0.00281,0.113,0.28600000000000003,121.98299999999999,4
Electronic/Dance,6Kh7clBaIYP3StaHmkKdrm,34,0.755,0.6829999999999999,5,-8.632,0.0627,0.008020000000000001,0.502,0.15,0.5589999999999999,122.037,4
Electronic/Dance,4UtMdiG8oDgJ3WTHIWSNKD,49,0.594,0.385,1,-11.619000000000002,0.032,0.377,0.009290000000000001,0.09699999999999999,0.0731,111.891,4
Electronic/Dance,3c5Og78p3plOCBbNLg5K9L,59,0.36,0.679,5,-7.178,0.0488,0.0009630000000000001,0.000296,0.0717,0.122,77.07600000000001,4
Electronic/Dance,5RdgajzsgGhfQZViL2marS,42,0.451,0.948,5,-4.073,0.151,0.007090000000000001,0.0759,0.39899999999999997,0.41100000000000003,127.975,4
Electronic/Dance,1r4yQI5tpC8U8FpXYliuHT,33,0.588,0.948,7,-5.91,0.25,7.8e-05,0.769,0.0672,0.42700000000000005,172.885,4
Electronic/Dance,5zXqxGo6dJ6DW0ujEBCPV9,29,0.826,0.893,0,-7.212000000000001,0.0845,0.00894,0.775,0.0971,0.8740000000000001,123.0,4
Electronic/Dance,7E7oip4ssp3dMHulg1cti2,24,0.57,0.5760000000000001,2,-5.434,0.0481,0.131,5.3e-05,0.263,0.22,139.904,4
Electronic/Dance,0S9xQLMZ3SDLrBdSkJysHx,0,0.7829999999999999,0.91,4,-3.975,0.0536,0.00028900000000000003,0.846,0.0514,0.375,124.99600000000001,4
Electronic/Dance,1Ic5qdLFRiSoM5MrZ55Gj0,41,0.649,0.943,5,-5.414,0.0832,0.008440000000000001,0.0097,0.177,0.301,127.979,4
Electronic/Dance,3XPKBb7bTzm5uycSe5ANyq,53,0.792,0.836,2,-6.018,0.0541,0.00299,0.423,0.11,0.0333,95.007,4
Electronic/Dance,5Gk0ZZ9b887U85L69rz6tu,59,0.525,0.519,0,-7.568,0.35200000000000004,0.10099999999999999,0.0,0.195,0.507,122.74799999999999,5
Electronic/Dance,7pKWM78pAsQ5QYHgYNHZxG,46,0.8190000000000001,0.8859999999999999,2,-7.484,0.0474,0.0313,0.904,0.0764,0.386,123.985,4
Electronic/Dance,2BlckTmjSfs4oshVVvGXsF,44,0.7040000000000001,0.5720000000000001,11,-8.288,0.0509,0.0277,0.748,0.07400000000000001,0.138,130.02,4
Electronic/Dance,3YkjCkzzGi1nOAS4jubpzR,33,0.925,0.937,11,-5.879,0.174,0.00491,0.633,0.08,0.6659999999999999,124.01299999999999,4
Electronic/Dance,6fGZkqYqA07nGG6x38jhNW,45,0.574,0.976,1,-3.3169999999999997,0.0528,0.0008699999999999999,2.9999999999999997e-05,0.465,0.395,127.99,4
Electronic/Dance,78dCtB2aBu8n7HZqJocrMn,56,0.42700000000000005,0.637,0,-7.569,0.0941,0.153,0.0027300000000000002,0.0718,0.124,144.888,4
Electronic/Dance,4zNXw433Mi463n3TmKxpbG,47,0.406,0.9179999999999999,9,-4.92,0.0666,0.191,9.2e-05,0.271,0.205,155.005,4
Electronic/Dance,1aBnI6574iiukzB0OVSRuh,41,0.708,0.878,9,-11.019,0.0441,0.0237,0.898,0.10300000000000001,0.568,123.007,4
Electronic/Dance,2VhKDAZzcjKZE7BxI9uplq,54,0.687,0.6459999999999999,1,-13.639000000000001,0.0462,0.42100000000000004,0.41,0.36200000000000004,0.5710000000000001,113.98899999999999,4
Electronic/Dance,65sJlRR3cK1WUP7yC15J6R,55,0.5720000000000001,0.8959999999999999,11,-4.282,0.0333,0.0013,5.1e-05,0.113,0.45899999999999996,126.022,4
Electronic/Dance,5qlvd5G2nEj8fI9CQknsif,0,0.6809999999999999,0.831,0,-8.06,0.0995,0.004079999999999999,0.00175,0.11800000000000001,0.514,127.00200000000001,4
Electronic/Dance,154KDlhMknfn1Q9tbMIgOF,48,0.805,0.645,9,-3.786,0.0353,0.131,0.0148,0.301,0.387,121.99700000000001,4
Electronic/Dance,2ctLNgkXfAsPNE8QXEHhp2,51,0.653,0.67,7,-11.797,0.0532,0.13,0.8290000000000001,0.102,0.469,123.954,4
Electronic/Dance,59mH1qOaKrtOGGOu8kCrxg,55,0.69,0.74,8,-5.5089999999999995,0.0742,0.111,0.807,0.0899,0.344,144.935,4
Electronic/Dance,0h828FTpAtk2byXLrSclDy,33,0.623,0.9420000000000001,6,-6.056,0.0977,0.0006940000000000001,0.897,0.18600000000000003,0.273,127.99,4
Electronic/Dance,4MlfXNHf2Bpk2ByRO0g4Ln,55,0.598,0.9159999999999999,5,-5.726,0.0571,0.0247,4e-06,0.298,0.0609,127.95700000000001,4
Electronic/Dance,4eFRu5DAcatoDSPFAD1p8f,42,0.419,0.604,0,-6.775,0.0344,0.0052,0.929,0.106,0.0516,123.001,3
Electronic/Dance,0WLpcRqZeMsLVS66XeJW1z,49,0.511,0.93,4,-3.753,0.11,0.0251,0.000465,0.371,0.28300000000000003,150.06,4
Electronic/Dance,4ynrxl6ZzqHFu1qGU2TkiS,48,0.515,0.8240000000000001,5,-3.611,0.0504,0.0251,0.000241,0.171,0.156,149.965,4
Electronic/Dance,1yCEruGSD6fcrICYe63r8O,39,0.77,0.7659999999999999,6,-8.78,0.107,0.00441,0.885,0.105,0.124,125.005,4
Electronic/Dance,4dQ9p8i7PZcjBgcDW7cMJA,51,0.654,0.8909999999999999,4,-3.096,0.0792,0.0314,1e-05,0.262,0.253,126.016,4
Electronic/Dance,3vTV6NBhHyOooJrWRL5eN3,43,0.303,0.917,9,-4.709,0.0565,0.147,0.703,0.26899999999999996,0.0843,117.15299999999999,3
Electronic/Dance,7m99QnIKUtBIOZahprIlQu,64,0.782,0.6940000000000001,1,-5.755,0.0383,0.209,0.0052,0.109,0.253,122.115,4
Electronic/Dance,79B7naQYN34s6lITPdToMQ,61,0.659,0.946,1,-3.071,0.0504,0.0128,0.794,0.14800000000000002,0.466,128.019,4
Electronic/Dance,1a820oYJvlttsFqdbWEA9y,40,0.593,0.9520000000000001,11,-2.853,0.0585,0.0013599999999999999,0.0204,0.14400000000000002,0.0973,150.02,4
Electronic/Dance,6s24n2gAntafBSKRHEhEnJ,69,0.745,0.746,9,-6.274,0.04,0.222,2.8999999999999997e-05,0.0496,0.524,100.00200000000001,4
Electronic/Dance,3ZVNDzNh6l4KUivx0EpYM3,39,0.215,0.9990000000000001,0,-3.265,0.0887,0.00109,0.9109999999999999,0.385,0.245,138.003,4
Electronic/Dance,7bnYyxLapKga3nZufqKnmK,65,0.623,0.932,1,-2.8569999999999998,0.0683,0.46399999999999997,0.00144,0.29600000000000004,0.55,126.03299999999999,4
Electronic/Dance,7ldyl8u3yYXddAFhbiBRgE,43,0.6809999999999999,0.8809999999999999,4,-2.9810000000000003,0.0448,0.0434,6.1e-05,0.11,0.43700000000000006,124.031,4
Electronic/Dance,1fbWgrQxqhmIWJQkYmf4rl,47,0.47100000000000003,0.937,6,-3.5210000000000004,0.342,0.0787,0.0741,0.287,0.17800000000000002,139.982,4
Electronic/Dance,0flFIlwJHqYm5199JZZPAU,36,0.7659999999999999,0.86,0,-5.877999999999999,0.0466,0.18,0.8370000000000001,0.114,0.0876,122.99,4
Electronic/Dance,3io725grPlGYqr6kOpeoCs,53,0.626,0.961,10,-2.3080000000000003,0.0489,0.00462,0.457,0.385,0.564,126.00399999999999,4
Electronic/Dance,5o04dkaIX0dkryvBXngHaS,67,0.768,0.8859999999999999,11,-2.738,0.152,0.107,0.00022200000000000003,0.121,0.583,123.052,4
Electronic/Dance,4yQAB0Ep7CoZYRBqfGUfHX,57,0.473,0.912,5,-3.235,0.0292,0.0070599999999999994,6.500000000000001e-05,0.157,0.331,155.02100000000002,4
Electronic/Dance,3RaCcyWwRIdczuefF10UCb,31,0.698,0.852,6,-7.204,0.07,0.000681,0.156,0.0446,0.159,126.02,4
Electronic/Dance,18QYVPJW7MFZyCS592RcDl,49,0.527,0.914,7,-3.423,0.0475,0.0113,0.9079999999999999,0.0933,0.511,127.95700000000001,4
Electronic/Dance,79wbjhSGlhFCkOfSXEITN8,36,0.7070000000000001,0.5479999999999999,8,-7.1,0.0316,0.000146,0.903,0.107,0.61,130.007,4
Electronic/Dance,3de3pLWU48fpTNlSuM6tyR,64,0.718,0.747,11,-4.9319999999999995,0.0409,0.0464,0.6409999999999999,0.0772,0.32299999999999995,125.98200000000001,4
Electronic/Dance,4z9DrTj8kYH5POw37vGYtO,27,0.8,0.7240000000000001,1,-6.664,0.0585,0.000933,0.846,0.642,0.523,127.99,4
Electronic/Dance,5c3C4CtM2MoZfzy3No4ylZ,49,0.737,0.856,11,-3.878,0.0602,0.00301,0.0010400000000000001,0.17600000000000002,0.519,124.98200000000001,4
Electronic/Dance,5hCh2Lpczm74c0ML4HeXHe,46,0.8009999999999999,0.5,10,-6.412000000000001,0.0493,0.000188,0.73,0.44,0.5379999999999999,128.047,4
Electronic/Dance,71xYgonpDJ7tWqo2vQm28c,55,0.621,0.897,6,-6.232,0.0566,0.0122,0.327,0.0808,0.22699999999999998,126.073,4
Electronic/Dance,7BSlhIpDgYz0R50AoaHsk9,29,0.8109999999999999,0.647,0,-11.26,0.0554,0.00186,0.929,0.102,0.0507,120.006,4
Electronic/Dance,1KymeyrM8QgmhCO52RDsk7,52,0.753,0.789,6,-4.837,0.275,0.16899999999999998,0.0347,0.0554,0.522,75.002,4
Electronic/Dance,48Zu0TYX1OjhK3kccT8ulh,41,0.5329999999999999,0.7709999999999999,9,-9.562000000000001,0.0311,0.000573,0.532,0.213,0.335,131.988,4
Electronic/Dance,2ZuhFZlNKF2O4Azj4clGfV,51,0.596,0.9490000000000001,11,-3.674,0.11,0.00266,0.20600000000000002,0.0403,0.426,149.95,4
Electronic/Dance,60BJaLZAbqej7GUa4Ab2kF,40,0.552,0.915,1,-3.0380000000000003,0.0578,0.00011200000000000001,0.541,0.0925,0.25,174.05599999999998,4
Electronic/Dance,3HXp2w7QHs4pxG7TuTQqtJ,31,0.621,0.7240000000000001,10,-7.308,0.0527,0.00481,0.595,0.161,0.457,121.99600000000001,3
Electronic/Dance,6V2AHCTqyVsN4c9R3X3BWj,54,0.735,0.718,3,-4.797,0.0905,0.525,0.00043099999999999996,0.381,0.607,99.954,4
Electronic/Dance,5DkCAVqn09WAPOPiphKOUD,58,0.588,0.794,6,-4.306,0.0404,0.0121,5e-06,0.27899999999999997,0.215,149.939,4
Electronic/Dance,0ZGkJlkTO2tqn6nRC3PSFj,70,0.514,0.862,0,-6.329,0.156,0.0319,0.171,0.11900000000000001,0.48700000000000004,126.11200000000001,4
Electronic/Dance,2jBRDTvaSQeB8DAY9qRZ75,37,0.5710000000000001,0.9520000000000001,7,-5.269,0.0513,0.0010199999999999999,0.43200000000000005,0.0629,0.0614,128.024,4
Electronic/Dance,02zZBcNlV3xcWQ8KbeBYoB,47,0.42,0.9420000000000001,2,-4.313,0.0505,0.0525,0.5539999999999999,0.0827,0.484,146.085,4
Electronic/Dance,4cwzduOy9XghMcFbSJPjC5,32,0.629,0.35200000000000004,9,-7.771,0.0511,0.6709999999999999,0.5870000000000001,0.10300000000000001,0.188,85.117,4
Electronic/Dance,2sTe3y5xjQvVb9tDTVaI35,63,0.721,0.925,4,-3.5389999999999997,0.0455,0.0652,0.00015800000000000002,0.292,0.369,114.03200000000001,4
Electronic/Dance,05h42SuH5WMgxNGEy7dbcY,59,0.775,0.883,11,-5.83,0.0703,0.00433,0.34600000000000003,0.057,0.682,125.006,4
Electronic/Dance,0ReCEc0B5vFdvMMpc18xYf,66,0.733,0.688,6,-9.025,0.0518,0.00897,0.624,0.325,0.336,121.99799999999999,4
Electronic/Dance,6X87UigFFD425Yi23GrLKq,45,0.294,0.43,1,-13.552,0.0397,0.273,0.312,0.395,0.0749,85.99,4
Electronic/Dance,1zKL8G85Yx3T9Q84TuOCSL,58,0.6809999999999999,0.392,3,-6.537999999999999,0.0342,0.174,0.7240000000000001,0.0746,0.315,127.956,4
Electronic/Dance,00lMz2LLP4tTBK1EQs5fSZ,59,0.655,0.638,1,-10.314,0.0436,0.0118,0.89,0.0325,0.0623,119.99700000000001,4
Electronic/Dance,1lHfoSaHIh9dLpFAFCppoO,46,0.7609999999999999,0.639,7,-6.754,0.0458,0.5710000000000001,0.0,0.31,0.297,100.005,4
Electronic/Dance,6nLiGGHvvRoOucPIr1lbgL,61,0.605,0.565,0,-5.817,0.297,0.7829999999999999,0.0,0.32799999999999996,0.293,105.035,4
Electronic/Dance,7cuRgdYlesmnGmVaZwhkda,61,0.639,0.907,6,-3.214,0.0837,0.00419,0.00535,0.366,0.45299999999999996,128.055,4
Electronic/Dance,48WDvCySijeqoafV98gLxV,49,0.657,0.9470000000000001,7,-0.575,0.139,0.0019199999999999998,0.496,0.36200000000000004,0.213,130.009,4
Electronic/Dance,2RgXwqbST2d7LFNt9CSgBw,43,0.693,0.6890000000000001,4,-11.017000000000001,0.0505,0.0286,0.893,0.624,0.032,123.99799999999999,4
Electronic/Dance,3H7IStlTARAOMsZQQUC7Tb,48,0.787,0.8690000000000001,5,-7.42,0.0575,5e-06,0.917,0.239,0.462,124.986,4
Electronic/Dance,4m6GG8b2UQzIFwMy7HUGZQ,39,0.639,0.951,9,-4.635,0.0524,0.000156,0.845,0.031,0.11,133.971,4
Electronic/Dance,3AA8APVwnKttL9EXU92eyK,46,0.564,0.5,11,-10.875,0.195,0.128,0.00278,0.128,0.23399999999999999,86.796,4
Electronic/Dance,72jjDBOWyKvBmthX52aZfu,17,0.532,0.7290000000000001,11,-10.421,0.115,0.259,0.813,0.0901,0.10800000000000001,130.016,4
Electronic/Dance,26tYs69x1ijKSHBw6T8G7e,24,0.536,0.72,6,-3.967,0.0503,0.0374,0.00247,0.08900000000000001,0.414,125.005,4
Electronic/Dance,3bajb32Uk3Q42Bb5uRcCs7,43,0.535,0.9540000000000001,11,-2.0909999999999997,0.214,0.27699999999999997,0.0,0.36700000000000005,0.278,155.00799999999998,4
Electronic/Dance,6Pgkp4qUoTmJIPn7ReaGxL,85,0.653,0.863,2,-4.7989999999999995,0.0457,0.0018,0.0,0.0406,0.275,134.004,4
Electronic/Dance,3wc0kpZM2lv5UlbA9NFteg,59,0.723,0.61,3,-9.318999999999999,0.135,0.495,4e-06,0.0929,0.42700000000000005,127.90100000000001,4
Electronic/Dance,4CIvBx8grkguEP8yew9Yil,58,0.723,0.9179999999999999,8,-3.5860000000000003,0.12300000000000001,0.177,0.00825,0.121,0.8909999999999999,124.031,4
Electronic/Dance,43VmQXzhtmm9B3ze4pv3O5,72,0.701,0.9129999999999999,4,-3.926,0.0392,0.113,0.00014099999999999998,0.128,0.662,125.95700000000001,4
Electronic/Dance,3mYy69TSJ4pNoBitzWVXRP,0,0.8,0.853,11,-6.705,0.11199999999999999,0.00047699999999999994,0.779,0.0813,0.177,123.994,4
Electronic/Dance,1W4CZ57WzY1w8fVH53hD4L,58,0.511,0.97,5,-2.299,0.0531,0.000337,1.4000000000000001e-05,0.402,0.263,160.04399999999998,4
Electronic/Dance,1NQcFF1frcwdZZGhaMEYH4,61,0.7290000000000001,0.998,0,0.042,0.0693,0.000641,0.244,0.0586,0.7140000000000001,126.016,4
Electronic/Dance,1C8pXrwcfP3imiuMVcmwJH,0,0.642,0.727,6,-6.211,0.0422,0.0168,0.787,0.264,0.0742,127.96,4
Electronic/Dance,63GjTes8OXpKNXb4k6nWFQ,4,0.524,0.7759999999999999,5,-6.2139999999999995,0.0396,0.000136,0.9179999999999999,0.107,0.284,137.99200000000002,4
Electronic/Dance,3Hepksq7EjajtMS3VA9qIN,3,0.444,0.968,1,-4.112,0.0582,0.007109999999999999,0.77,0.162,0.214,149.999,4
Electronic/Dance,6dHf5OeBJ7hl3pBikeRFS5,48,0.545,0.9890000000000001,9,-3.532,0.092,0.00448,0.512,0.188,0.19899999999999998,129.871,4
Electronic/Dance,7lYGmGag8kjKIhYt6Y65a8,64,0.312,0.72,9,-5.511,0.0338,0.00601,0.0337,0.0936,0.121,170.071,4
Electronic/Dance,5xL84TYVoMCJZc3ZIv50x4,59,0.763,0.9129999999999999,5,-4.1,0.11199999999999999,0.23399999999999999,0.45299999999999996,0.11,0.364,125.999,4
Electronic/Dance,1Kc3x4z77FNeYRBbMLHVmz,31,0.56,0.6809999999999999,6,-4.82,0.0318,0.00872,1e-06,0.386,0.139,128.041,4
Electronic/Dance,5F9Td50J660cg3XgoNFzLN,59,0.635,0.775,11,-7.734,0.0442,0.42100000000000004,0.0777,0.0721,0.151,179.96099999999998,4
